,Unnamed: 0,month,trip_id,vehicle_id,started_at,ended_at,duration,start_location_name,end_location_name,user_id,trip_ledger_id
966,966,May,1675899,5913401,2019-05-26 21:14:00,2019-05-26 21:19:00,0:05:17,"312 Tijeras Ave NE, Albuquerque, NM 87102, USA","401 Tijeras Ave NW, Albuquerque, NM 87102, USA",35544596,1548793
967,967,May,1675904,3224057,2019-05-26 21:14:00,2019-05-26 21:21:00,0:06:45,"3410 Central Ave SE, Albuquerque, NM 87106, USA","321 Cornell Dr SE, Albuquerque, NM 87106, USA",35581063,1548831
968,968,May,1675909,1941598,2019-05-26 21:14:00,2019-05-26 21:19:00,0:04:58,"312 Tijeras Ave NE, Albuquerque, NM 87102, USA","306 Arno St NE, Albuquerque, NM 87102, USA",36089163,1548792
969,969,May,1676016,9259492,2019-05-26 21:18:00,2019-05-26 21:18:00,0:00:12,"517 Gold Ave SW, Albuquerque, NM 87102, USA","517 Gold Ave SW, Albuquerque, NM 87102, USA",36128491,1548769
970,970,May,1676052,9259492,2019-05-26 21:20:00,2019-05-26 21:48:00,0:28:41,"520 Central Ave SW, Albuquerque, NM 87102, USA","524 Central Ave SW, Albuquerque, NM 87102, USA",36128491,1549503
971,971,May,1676145,2559530,2019-05-26 21:23:00,2019-05-26 21:48:00,0:25:35,"2002 Central Ave SW, Albuquerque, NM 87104, USA","2002 Central Ave SW, Albuquerque, NM 87104, USA",36108239,1549502
972,972,May,1676146,7247079,2019-05-26 21:23:00,2019-05-26 21:48:00,0:25:26,"2002 Central Ave SW, Albuquerque, NM 87104, USA","2002 Central Ave SW, Albuquerque, NM 87104, USA",36121322,1549497
973,973,May,1676150,5020660,2019-05-26 21:23:00,2019-05-26 21:48:00,0:25:35,"2002 Central Ave SW, Albuquerque, NM 87104, USA","2002 Central Ave NW, Albuquerque, NM 87104, USA",36121318,1549506
974,974,May,1676159,4111721,2019-05-26 21:23:00,2019-05-26 21:48:00,0:24:59,"2014 Rte 66, Albuquerque, NM 87104, USA","2014 Rte 66, Albuquerque, NM 87104, USA",36109233,1549499
975,975,May,1676187,9655119,2019-05-26 21:24:00,2019-05-26 21:31:00,0:07:02,"601 Gold Ave SW, Albuquerque, NM 87102, USA","118 Rte 66, Albuquerque, NM 87102, USA",35850815,1549076
976,976,May,1676203,4512613,2019-05-26 21:24:00,2019-05-26 21:26:00,0:01:10,"3401 Central Ave NE, Albuquerque, NM 87106, USA","3523 Central Ave NE, Albuquerque, NM 87106, USA",35610436,1548957
977,977,May,1676207,3869052,2019-05-26 21:25:00,2019-05-26 21:30:00,0:05:39,"100 Gold Ave SW, Albuquerque, NM 87102, USA","311 Central Ave SW, Albuquerque, NM 87102, USA",36117940,1549066
978,978,May,1676220,7941340,2019-05-26 21:25:00,2019-05-26 21:30:00,0:05:31,"100 Gold Ave SW, Albuquerque, NM 87102, USA","315 Central Ave NW, Albuquerque, NM 87102, USA",36117458,1549067
979,979,May,1676259,4433691,2019-05-26 21:26:00,2019-05-26 21:30:00,0:04:08,"100 Gold Ave SW, Albuquerque, NM 87102, USA","312 Central Ave NW, Albuquerque, NM 87102, USA",36122898,1549064
980,980,May,1676326,8891856,2019-05-26 21:29:00,2019-05-26 21:30:00,0:01:39,"Jones Motor Co., Albuquerque, NM 87106, USA","Jones Motor Co., Albuquerque, NM 87106, USA",36084261,1549063
981,981,May,1676381,1645564,2019-05-26 21:31:00,2019-05-26 21:31:00,0:00:32,"219 Central Ave SW, Albuquerque, NM 87102, USA","224 Central Ave SW, Albuquerque, NM 87102, USA",35518187,1549086
982,982,May,1676422,1509739,2019-05-26 21:32:00,2019-05-26 21:45:00,0:12:28,"219 Central Ave SW, Albuquerque, NM 87102, USA","301 Central Ave NW, Albuquerque, NM 87102, USA",35518187,1549407
983,983,May,1676427,9053377,2019-05-26 21:32:00,2019-05-26 21:36:00,0:03:16,"413 Central Ave SW, Albuquerque, NM 87102, USA","610 Central Ave SW, Albuquerque, NM 87102, USA",36132452,1549178
984,984,May,1676561,1645564,2019-05-26 21:37:00,2019-05-26 21:45:00,0:08:02,"224 Central Ave SW, Albuquerque, NM 87102, USA","300 Central Ave SW, Albuquerque, NM 87102, USA",36133182,1549412
985,985,May,1676585,5924726,2019-05-26 21:38:00,2019-05-26 21:44:00,0:05:37,"100 Silver Ave SW, Albuquerque, NM 87102, USA","100 Gold Ave SW, Albuquerque, NM 87102, USA",36092471,1549382
986,986,May,1676649,7557387,2019-05-26 21:40:00,2019-05-26 21:45:00,0:04:39,"2550 Central Ave NE, Albuquerque, NM 87106, USA","3416 Central Ave SE, Albuquerque, NM 87106, USA",35510642,1549408
987,987,May,1676666,5135822,2019-05-26 21:41:00,2019-05-26 21:44:00,0:03:20,"16 Ash St SE, Albuquerque, NM 87106, USA",,36103115,1549398
988,988,May,1676678,1661350,2019-05-26 21:41:00,2019-05-26 21:44:00,0:02:22,"Jones Motor Co., Albuquerque, NM 87106, USA","Jones Motor Co., Albuquerque, NM 87106, USA",35901807,1549379
989,989,May,1676830,2144747,2019-05-26 21:47:00,2019-05-26 21:58:00,0:10:47,"601 Gold Ave SW, Albuquerque, NM 87102, USA","111 Marble Ave NW, Albuquerque, NM 87102, USA",36111471,1549777
990,990,May,1676833,5874824,2019-05-26 21:47:00,2019-05-26 21:58:00,0:10:54,"601 Gold Ave SW, Albuquerque, NM 87102, USA","111 Marble Ave NW, Albuquerque, NM 87102, USA",35466627,1549789
991,991,May,1676837,4342174,2019-05-26 21:48:00,2019-05-26 21:58:00,0:10:29,"601 Gold Ave SW, Albuquerque, NM 87102, USA","111 Marble Ave NW, Albuquerque, NM 87102, USA",36111192,1549775
992,992,May,1676842,7446269,2019-05-26 21:48:00,2019-05-26 21:58:00,0:10:28,"524 Central Ave SW, Albuquerque, NM 87102, USA","111 Marble Ave NW, Albuquerque, NM 87102, USA",35531139,1549786
993,993,May,1676849,8793211,2019-05-26 21:48:00,2019-05-26 21:58:00,0:10:19,"524 Central Ave SW, Albuquerque, NM 87102, USA","915 1st St NW, Albuquerque, NM 87102, USA",313210,1549783
994,994,May,1676889,5135822,2019-05-26 21:49:00,2019-05-26 22:18:00,0:29:01,"1600 Central Ave SE, Albuquerque, NM 87106, USA","1600 Central Ave SE, Albuquerque, NM 87106, USA",36103115,1550277
995,995,May,1676897,1661350,2019-05-26 21:49:00,2019-05-26 21:55:00,0:05:30,"3222 Central Ave SE, Albuquerque, NM 87106, USA","3523 Central Ave NE, Albuquerque, NM 87106, USA",36133802,1549687
996,996,May,1676933,6423247,2019-05-26 21:50:00,2019-05-26 21:52:00,0:01:56,"300 San Pasquale Ave NW, Albuquerque, NM 87104, USA","2113 Church St NW, Albuquerque, NM 87104, USA",35566605,1549628
997,997,May,1676949,9570873,2019-05-26 21:51:00,2019-05-26 22:01:00,0:09:29,"415 Central Ave SW, Albuquerque, NM 87102, USA","1510 2nd St NW, Albuquerque, NM 87102, USA",36122318,1549838
998,998,May,1676966,7170627,2019-05-26 21:52:00,2019-05-26 22:00:00,0:08:44,"420 Central Ave SW, Albuquerque, NM 87102, USA","1510 2nd St NW, Albuquerque, NM 87102, USA",35920330,1549833
999,999,May,1676969,5677962,2019-05-26 21:52:00,2019-05-26 22:30:00,0:38:43,"3339 Central Ave NE, Albuquerque, NM 87106, USA","1400 Central Ave SE, Albuquerque, NM 87106, USA",35901807,1550546
1000,1000,May,1677025,1509739,2019-05-26 21:54:00,2019-05-26 22:00:00,0:05:40,"300 Central Ave SW, Albuquerque, NM 87102, USA","220 Central Ave SW, Albuquerque, NM 87102, USA",35518187,1549828
1001,1001,May,1677036,8122449,2019-05-26 21:55:00,2019-05-26 22:00:00,0:04:57,"118 Rte 66, Albuquerque, NM 87102, USA","118 Rte 66, Albuquerque, NM 87102, USA",36136571,1549818
1002,1002,May,1677044,1645564,2019-05-26 21:55:00,2019-05-26 22:00:00,0:05:14,"300 Central Ave SW, Albuquerque, NM 87102, USA","224 Central Ave SW, Albuquerque, NM 87102, USA",36133182,1549831
1003,1003,May,1677048,4512613,2019-05-26 21:55:00,2019-05-26 22:30:00,0:34:42,"3523 Central Ave NE, Albuquerque, NM 87106, USA","1307 Central Ave NE, Albuquerque, NM 87106, USA",36133802,1550532
1004,1004,May,1677092,6423247,2019-05-26 21:57:00,2019-05-26 21:59:00,0:01:45,"2113 Church St NW, Albuquerque, NM 87104, USA","221 San Pasquale Ave SW, Albuquerque, NM 87104, USA",35566605,1549801
1005,1005,May,1677205,9341708,2019-05-26 22:01:00,2019-05-26 22:07:00,0:05:27,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","209 Central Ave SW, Albuquerque, NM 87102, USA",25916747,1550016
1006,1006,May,1677221,1553594,2019-05-26 22:02:00,2019-05-26 22:07:00,0:04:50,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","211 Central Ave NW, Albuquerque, NM 87102, USA",36137961,1550014
1007,1007,May,1677264,5977323,2019-05-26 22:04:00,2019-05-26 22:17:00,0:13:49,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","118 Rte 66, Albuquerque, NM 87102, USA",36114464,1550261
1008,1008,May,1677279,2865291,2019-05-26 22:04:00,2019-05-26 22:17:00,0:13:03,"366 Tijeras Ave NW, Albuquerque, NM 87102, USA","118 Rte 66, Albuquerque, NM 87102, USA",35591165,1550256
1009,1009,May,1677348,7349750,2019-05-26 22:07:00,2019-05-26 22:17:00,0:10:30,"328 Marquette Ave NW, Albuquerque, NM 87102, USA","118 Rte 66, Albuquerque, NM 87102, USA",35599145,1550255
1010,1010,May,1677359,1291700,2019-05-26 22:07:00,2019-05-26 22:36:00,0:28:38,"306 Edith Blvd NE, Albuquerque, NM 87102, USA","409 High St SE, Albuquerque, NM 87102, USA",35851819,1550687
1011,1011,May,1677457,7868185,2019-05-26 22:11:00,2019-05-26 22:53:00,0:41:34,"1751 Bellamah Ave NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",35853365,1551142
1012,1012,May,1677501,3520467,2019-05-26 22:13:00,2019-05-26 22:26:00,0:13:03,"424 Central Ave SE, Albuquerque, NM 87102, USA","424 Central Ave SE, Albuquerque, NM 87102, USA",35551210,1550446
1013,1013,May,1677520,2204842,2019-05-26 22:14:00,2019-05-26 22:40:00,0:26:28,"2032 S Plaza St NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",36117100,1550802
1014,1014,May,1677542,5369677,2019-05-26 22:14:00,2019-05-26 22:21:00,0:06:49,"117 Bryn Mawr Dr SE, Albuquerque, NM 87106, USA","2927 San Rafael Ave SE, Albuquerque, NM 87106, USA",35510642,1550329
1015,1015,May,1677580,6863694,2019-05-26 22:16:00,2019-05-26 22:58:00,0:42:45,"2032 S Plaza St NW, Albuquerque, NM 87104, USA","2014 Central Ave NW, Albuquerque, NM 87104, USA",36133980,1551286
1016,1016,May,1677591,1645564,2019-05-26 22:16:00,2019-05-26 22:33:00,0:17:18,"222 Central Ave SW, Albuquerque, NM 87102, USA","300 Central Ave SW, Albuquerque, NM 87102, USA",36108039,1550631
1017,1017,May,1677623,1509739,2019-05-26 22:17:00,2019-05-26 22:33:00,0:16:03,"224 Central Ave SW, Albuquerque, NM 87102, USA","300 Central Ave SW, Albuquerque, NM 87102, USA",36114836,1550637
1018,1018,May,1677662,5504748,2019-05-26 22:19:00,2019-05-26 23:12:00,0:53:10,"1216 Lomas Blvd NW, Albuquerque, NM 87102, USA","315 8th St SW, Albuquerque, NM 87102, USA",36110806,1551618
1019,1019,May,1677674,7460209,2019-05-26 22:19:00,2019-05-26 22:43:00,0:23:54,"117 Bryn Mawr Dr SE, Albuquerque, NM 87106, USA","3101 Central Ave NE, Albuquerque, NM 87106, USA",36121986,1550878
1020,1020,May,1677677,9403063,2019-05-26 22:19:00,2019-05-26 22:27:00,0:07:47,"3200 Central Ave SE, Albuquerque, NM 87106, USA",,36117941,1550463
1021,1021,May,1677694,7813656,2019-05-26 22:20:00,2019-05-26 23:15:00,0:55:43,"1216 Lomas Blvd NW, Albuquerque, NM 87102, USA","315 8th St SW, Albuquerque, NM 87102, USA",36106162,1551718
1022,1022,May,1677709,9260030,2019-05-26 22:21:00,2019-05-26 23:12:00,0:51:10,"1216 Lomas Blvd NW, Albuquerque, NM 87102, USA","315 8th St SW, Albuquerque, NM 87102, USA",35874756,1551615
1023,1023,May,1677747,8201542,2019-05-26 22:22:00,2019-05-26 23:15:00,0:53:09,"1216 Lomas Blvd NW, Albuquerque, NM 87102, USA","315 8th St SW, Albuquerque, NM 87102, USA",36106922,1551698
1024,1024,May,1677751,9107475,2019-05-26 22:22:00,2019-05-26 22:33:00,0:11:08,"423 Central Ave NE, Albuquerque, NM 87102, USA","Central @ Edith, Albuquerque, NM 87102, USA",36025527,1550625
1025,1025,May,1677760,7941340,2019-05-26 22:22:00,2019-05-26 22:42:00,0:20:07,"311 Central Ave SW, Albuquerque, NM 87102, USA","1400 Central Ave SE, Albuquerque, NM 87106, USA",36117458,1550850
1026,1026,May,1677766,3869052,2019-05-26 22:22:00,2019-05-26 22:42:00,0:19:58,"311 Central Ave NW, Albuquerque, NM 87102, USA","1307 Central Ave NE, Albuquerque, NM 87106, USA",36117940,1550847
1027,1027,May,1677768,4433691,2019-05-26 22:22:00,2019-05-26 22:43:00,0:20:30,"315 Central Ave NW, Albuquerque, NM 87102, USA","1400 Central Ave SE, Albuquerque, NM 87106, USA",36122898,1550867
1028,1028,May,1677774,3216098,2019-05-26 22:23:00,2019-05-26 22:46:00,0:23:00,"415 14th St SW, Albuquerque, NM 87102, USA","1424 Silver Ave SW, Albuquerque, NM 87104, USA",36141992,1550931
1029,1029,May,1677930,9458962,2019-05-26 22:28:00,2019-05-26 22:35:00,0:07:02,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1761 Bellamah Ave NW, Albuquerque, NM 87104, USA",36129472,1550668
1030,1030,May,1677941,1553594,2019-05-26 22:28:00,2019-05-26 22:46:00,0:17:15,"211 Central Ave NW, Albuquerque, NM 87102, USA","191 2nd St NW, Albuquerque, NM 87102, USA",36142234,1550925
1031,1031,May,1677951,6802685,2019-05-26 22:29:00,2019-05-26 22:36:00,0:07:02,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1761 Bellamah Ave NW, Albuquerque, NM 87104, USA",36141517,1550686
1032,1032,May,1677964,1286190,2019-05-26 22:29:00,2019-05-26 22:33:00,0:03:19,"518 Central Ave NW, Albuquerque, NM 87102, USA","519 Central Ave SW, Albuquerque, NM 87102, USA",36141616,1550617
1033,1033,May,1677985,8012871,2019-05-26 22:30:00,2019-05-26 22:42:00,0:11:16,"1400 Central Ave SE, Albuquerque, NM 87106, USA","113 Carlisle Blvd SE, Albuquerque, NM 87106, USA",36133802,1550831
1034,1034,May,1678006,6696108,2019-05-26 22:31:00,2019-05-26 22:42:00,0:10:54,"1307 Central Ave NE, Albuquerque, NM 87106, USA","Carlisle @ Central, Albuquerque, NM 87108, USA",35901807,1550837
1035,1035,May,1678015,4092850,2019-05-26 22:31:00,2019-05-26 22:48:00,0:16:37,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",36143662,1550988
1036,1036,May,1678110,9867068,2019-05-26 22:36:00,2019-05-26 22:52:00,0:16:24,"518 Central Ave NW, Albuquerque, NM 87102, USA","518 Central Ave NW, Albuquerque, NM 87102, USA",36141616,1551122
1037,1037,May,1678140,9403063,2019-05-26 22:37:00,2019-05-26 22:43:00,0:06:20,"317 Montclaire Dr SE, Albuquerque, NM 87108, USA","3101 Central Ave NE, Albuquerque, NM 87106, USA",36117941,1550890
1038,1038,May,1678164,7446670,2019-05-26 22:38:00,2019-05-26 22:43:00,0:04:55,"211 Central Ave NW, Albuquerque, NM 87102, USA","215 Central Ave NW, Albuquerque, NM 87102, USA",36142384,1550868
1039,1039,May,1678196,5685514,2019-05-26 22:39:00,2019-05-26 22:56:00,0:16:49,"3101 Central Ave NE, Albuquerque, NM 87106, USA","3009 Central Ave NE, Albuquerque, NM 87106, USA",35589665,1551207
1040,1040,May,1678205,9306067,2019-05-26 22:39:00,2019-05-26 22:52:00,0:13:17,"1019 Fruit Ave NW, Albuquerque, NM 87102, USA","Pay and Save, 701 11th st NW, Albuquerque, NM 87102, United States",35512965,1551130
1041,1041,May,1678209,9341708,2019-05-26 22:39:00,2019-05-26 22:40:00,0:01:05,"211 Central Ave NW, Albuquerque, NM 87102, USA","215 Central Ave NW, Albuquerque, NM 87102, USA",36144968,1550801
1042,1042,May,1678226,7557387,2019-05-26 22:40:00,2019-05-26 22:43:00,0:03:21,"3416 Central Ave SE, Albuquerque, NM 87106, USA","106 Girard Blvd SE, Albuquerque, NM 87106, USA",35586038,1550884
1043,1043,May,1678233,8512968,2019-05-26 22:40:00,2019-05-26 22:50:00,0:09:41,"104 Richmond Dr SE, Albuquerque, NM 87106, USA","2550 Central Ave NE, Albuquerque, NM 87106, USA",36144841,1551058
1044,1044,May,1678244,6605507,2019-05-26 22:41:00,2019-05-26 22:45:00,0:04:47,"215 Central Ave NW, Albuquerque, NM 87102, USA","215 Central Ave NW, Albuquerque, NM 87102, USA",36144968,1550924
1045,1045,May,1678255,8475652,2019-05-26 22:41:00,2019-05-26 22:48:00,0:06:51,"1751 Bellamah Ave NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",36145317,1550996
1046,1046,May,1678268,3215064,2019-05-26 22:42:00,2019-05-26 22:57:00,0:14:50,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1902 Lomas Blvd NW, Albuquerque, NM 87104, USA",36117100,1551233
1047,1047,May,1678297,9324826,2019-05-26 22:43:00,2019-05-26 22:57:00,0:13:58,"1315 Central Ave NE, Albuquerque, NM 87106, USA","Jones Motor Co., Albuquerque, NM 87106, USA",36117940,1551248
1048,1048,May,1678312,4517350,2019-05-26 22:44:00,2019-05-26 22:57:00,0:13:09,"1400 Central Ave SE, Albuquerque, NM 87106, USA","3222 Central Ave SE, Albuquerque, NM 87106, USA",36122898,1551243
1049,1049,May,1678321,8650367,2019-05-26 22:44:00,2019-05-26 23:32:00,0:47:50,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",36124665,1552118
1050,1050,May,1678324,7145279,2019-05-26 22:44:00,2019-05-26 22:50:00,0:06:16,"3109 Central Ave NE, Albuquerque, NM 87106, USA","2550 Central Ave NE, Albuquerque, NM 87106, USA",36145358,1551067
1051,1051,May,1678326,3481697,2019-05-26 22:44:00,2019-05-26 23:32:00,0:47:59,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",36125291,1552129
1052,1052,May,1678331,4001905,2019-05-26 22:44:00,2019-05-26 22:57:00,0:12:32,"1400 Central Ave SE, Albuquerque, NM 87106, USA","Jones Motor Co., Albuquerque, NM 87106, USA",36117458,1551244
1053,1053,May,1678338,7170627,2019-05-26 22:45:00,2019-05-26 22:50:00,0:04:52,"105 Kinley Ave NW, Albuquerque, NM 87102, USA","111 Marble Ave NW, Albuquerque, NM 87102, USA",35920330,1551046
1054,1054,May,1678345,9570873,2019-05-26 22:45:00,2019-05-26 22:49:00,0:03:42,"1510 2nd St NW, Albuquerque, NM 87102, USA","111 Marble Ave NW, Albuquerque, NM 87102, USA",36122318,1551013
1055,1055,May,1678372,4942355,2019-05-26 22:46:00,2019-05-26 23:27:00,0:41:31,"211 Central Ave NW, Albuquerque, NM 87102, USA","118 Rte 66, Albuquerque, NM 87102, USA",36144900,1551995
1056,1056,May,1678390,7446670,2019-05-26 22:46:00,2019-05-26 23:27:00,0:40:53,"209 Central Ave SW, Albuquerque, NM 87102, USA","118 Rte 66, Albuquerque, NM 87102, USA",36142384,1551992
1057,1057,May,1678400,3216098,2019-05-26 22:46:00,2019-05-26 22:50:00,0:03:01,"600 Raynolds Ave SW, Albuquerque, NM 87104, USA","1421 Silver Ave SW, Albuquerque, NM 87104, USA",36141992,1551043
1058,1058,May,1678401,2685538,2019-05-26 22:47:00,2019-05-26 22:48:00,0:01:45,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",35575859,1551004
1059,1059,May,1678461,8539632,2019-05-26 22:49:00,2019-05-26 23:09:00,0:19:19,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1751 Bellamah Ave NW, Albuquerque, NM 87104, USA",36145317,1551523
1060,1060,May,1678467,7542636,2019-05-26 22:50:00,2019-05-26 23:16:00,0:26:12,"2687 Central Ave NW, Albuquerque, NM 87104, USA","2424 Central Ave SW, Albuquerque, NM 87104, USA",35775603,1551725
1061,1061,May,1678468,3443837,2019-05-26 22:49:00,2019-05-26 23:16:00,0:26:24,"2689 Central Ave NW, Albuquerque, NM 87104, USA","2424 New York Ave NW, Albuquerque, NM 87104, USA",35514522,1551727
1062,1062,May,1678471,2685538,2019-05-26 22:50:00,2019-05-26 23:21:00,0:30:57,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA",,35575859,1551828
1063,1063,May,1678561,3395613,2019-05-26 22:53:00,2019-05-26 23:44:00,0:50:47,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1828 Central Ave SW, Albuquerque, NM 87104, USA",35612614,1552390
1064,1064,May,1678571,5226561,2019-05-26 22:53:00,2019-05-26 22:59:00,0:05:48,"2550 Central Ave NE, Albuquerque, NM 87106, USA","2602 Silver Ave SE, Albuquerque, NM 87106, USA",36146723,1551296
1065,1065,May,1678597,2118811,2019-05-26 22:54:00,2019-05-26 23:08:00,0:14:04,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1751 Bellamah Ave NW, Albuquerque, NM 87104, USA",35853365,1551521
1066,1066,May,1678612,4092850,2019-05-26 22:55:00,2019-05-26 23:21:00,0:25:14,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",36147696,1551834
1067,1067,May,1678631,9259492,2019-05-26 22:56:00,2019-05-26 23:00:00,0:04:36,"518 Central Ave NW, Albuquerque, NM 87102, USA","406 Central Ave SW, Albuquerque, NM 87102, USA",35552345,1551318
1068,1068,May,1678633,9260274,2019-05-26 22:56:00,2019-05-26 23:35:00,0:39:10,"2550 Central Ave NE, Albuquerque, NM 87106, USA","715 Candelaria Rd NE, Albuquerque, NM 87107, USA",35852931,1552202
1069,1069,May,1678736,4965027,2019-05-26 23:00:00,2019-05-26 23:44:00,0:44:31,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1817 Central Ave NW, Albuquerque, NM 87104, USA",35568194,1552394
1070,1070,May,1678746,8012871,2019-05-26 23:00:00,2019-05-26 23:09:00,0:09:34,"113 Carlisle Blvd SE, Albuquerque, NM 87106, USA","115 Harvard Dr SE, Albuquerque, NM 87106, USA",35941253,1551547
1071,1071,May,1678758,8594460,2019-05-26 23:00:00,2019-05-26 23:15:00,0:15:14,"524 Central Ave SW, Albuquerque, NM 87102, USA","445 Carlisle Blvd NE, Albuquerque, NM 87106, USA",35835065,1551717
1072,1072,May,1678762,5226561,2019-05-26 23:00:00,2019-05-26 23:02:00,0:02:03,"2602 Silver Ave SE, Albuquerque, NM 87106, USA","2550 Central Ave NE, Albuquerque, NM 87106, USA",36146723,1551359
1073,1073,May,1678824,6605507,2019-05-26 23:03:00,2019-05-26 23:32:00,0:28:54,"211 Central Ave NW, Albuquerque, NM 87102, USA","211 Central Ave NW, Albuquerque, NM 87102, USA",36149333,1552119
1074,1074,May,1678825,7318729,2019-05-26 23:03:00,2019-05-26 23:05:00,0:02:27,"Jones Motor Co., Albuquerque, NM 87106, USA","3118 Central Ave SE, Albuquerque, NM 87106, USA",36146944,1551443
1075,1075,May,1678850,9341708,2019-05-26 23:04:00,2019-05-26 23:35:00,0:31:13,"209 Central Ave SW, Albuquerque, NM 87102, USA","209 Central Ave SW, Albuquerque, NM 87102, USA",36148687,1552203
